city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details,price_per_meter,age_category
الرياض,حي السليمانية,جنوب,750,30,7,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,1,200000,"فله كبيره مرممه ارضيات وبوية وجبس ومجدده كهرباء وسباكه

خمس ملاحق خارجية وثلاث دورات مياه

خمس غرف في الدور الارضي وصالة كبيره ومطبخ وثلاث دورات مياه

ثمان غرف في الدور الاول وصالة كبيره واربع دورات مياه


الملحق (السطح) غرفه واحده ودورة مياه",266.67,Old
الرياض,حي الصحافة,غرب,365,10,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,60000,"فيلا للايجار بحي الصحافه مربع 3  قريب منها المسجد وحديقه
الفيلا ايجارها 60الف  اذ جددها المالك يرتفع الايجار يكون 75000 الف",164.38,Medium
الرياض,حي الهدا,شمال,250,11,3,3,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,فيلا سكنية,360.0,Medium
الرياض,حي الرمال,شرق,300,0,4,4,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,50000,"فيلا  للايجار مساحه 300 متر
زاويه شارع 20شمالي 20 شرقي
امامها دوار 40 متر
قريبه من الخدمات 
قريبه مره من متجر كبير أسواق بندر
قريبه من طريق الدمام و الجنادريه و طريق ولي العهد

 مكونه من ....
الدور الارضي 
مجلس 
مقلط 
صاله
 مجلس نساء 
غرفه كبارسن
مطب...",166.67,New
الرياض,حي النرجس,جنوب شرقي,280,0,7,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,95000,فيلا مفصوله درج. داخلي جنوبيه شرقيه جديده الدور الاول ٤ غرف نوم منها ٢ بدورات مياه السطح غرفه وغرفه غسيل للمعلوميه بدون مكيفات ولا مطبخ السعر على شور المالك,339.29,New
الرياض,حي المرسلات,غرب,700,30,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000,"فيللا مجددة للايجار
على شارع ابن جديد
موقع استراتيجي ومقابلها حديقه وخلفها سور شركه الاتصالات
مداخل حي المرسلات معروفه بتميزها وايضا المنطقه حيويه جدا",200.0,Old
الرياض,حي العارض,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,New
الرياض,حي عليشة,جنوب شرقي,1000,30,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,140000,"فيللا في حي عليشه للايجار
زاويه على شارعين ٢٠ و ١٠
الحوش كبير جدا 
قريبه من جامعه عليشه للبنات ومنتزه عليشه
يمكن تقسيمها الا دور ارضي كامل + ٤ أو ٥ شقق 

يمكن تحويلها الا مدرسه أو مركز تدريب أو مقر شركة بسكنها",140.0,Old
الرياض,حي الملقا,جنوب,375,2,5,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"قريب من طريق المطار وطريق انس بن مالك رضى الله عنهوطريق القصيم 
وجميع الخدمات متوفرة",346.67,Modern
الرياض,حي النزهة,شرق,500,12,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000,,260.0,Medium
الرياض,حي السويدي,شمال,250,5,6,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,52000,"الدور الأرضي مجل و مقلط و مجلس نساء و صاله مطبخ
الدور الأول غرفتين ماستر  و غرفتين حمامهم مشترك و صاله 
الدور الاثاني غرفتين و صاله و مطبخ و حوش السطح 
لتواصل وانس 0556289536",208.0,Modern
الرياض,حي الرائد,غرب,735,14,5,5,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,175000,"فلة ٧٥٠م دورين درج صالة وشقة بملحق علوي بمدخل منفصل حي الرائد في أحد أرقى أحياء الرياض شارع ٢٠:

قريبة من حي السفارات ومستشفى الملك خالد للعيون وجامعة الملك سعود وقريبة من جميع الخدمات

الفلة:
- صالة على الطراز الأوروبي مع مدفئة
- الدور الثاني ٣ غرف ...",238.1,Medium
الرياض,حي الصحافة,جنوب شرقي,375,0,5,5,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,100000,"للايجار فيلا في حي الصحافه 
مكون مجلس وصاله كبيرة 
مطبخ 
غرفه سايق 
غرفه غسيل 
خوش 
فوق ٥غرف نوم 
غرفه خادمه 
مع سطح خاص بدون مكيفات ومطبخ
السعر١٠٠الف",266.67,New
الرياض,حي الياسمين,شمال,450,4,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,120000,"للايجار فيلا في حي الياسمين 
ممتاز جدا 
مكون من تحت 
مجلس ومقلط 
مجلس نساء 
وصاله
غرفه سايق 
مطبخ راكب 
مكيفات راكب 
مدخل سيارة وحوش فوق 
٤غرف نوم 
غرفه خادمه 
مع سطح كبيرة 
السعر ١٢٠الف",266.67,Modern
الرياض,حي العليا,شمال شرقي,200,10,4,4,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,100000,"بحاله ممتازه جداً
تكييف مركزي واسبيلت

ملاحظه مهمه 

عند استلام العربون يتم الدهان واعمال الصيانه من سباكه وكهرباء",500.0,Medium
الرياض,حي العارض,شرق,400,0,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,80000,"للايجار فيلا بحي العارض درج داخلي 
تتكون من 
مجلس ومقلط ومشب خارجي
وصاله وغرفه كبار سن ومطبخ 
ومستودع مع المطبخ 
فوق ثلاث غرف نوم كل غرفه بها دورة مياه 
وبالسطح غرفتين اطفال 
ويوجد سطح ويوجد فوق السطح مشب بشكل خيمه 
الفيلا يوجد بها 11 مكيف اسبلت راكب...",200.0,New
الرياض,حي العارض,شمال,400,0,4,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,70000,"للايجار فيلا بحي العارض درج داخلي 
تتكون من 
مجلس ومقلط ومشب خارجي
وصاله وغرفه كبار سن ومطبخ 
ومستودع مع المطبخ 
فوق ثلاث غرف نوم كل غرفه بها دورة مياه 
وبالسطح غرفتين اطفال 
ويوجد سطح ويوجد فوق السطح مشب بشكل خيمه 
الفيلا يوجد بها 11 مكيف اسبلت راكب...",175.0,New
الرياض,حي المونسية,جنوب,360,0,5,4,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,65000,"للايجار فيلا درج داخلي 

المساحه ٣٦٠ متر 

شارع  ٢٠.  جنوبي 

العمر  جديده 

السعر.  ٦٥. الف.",180.56,New
الرياض,حي الياسمين,شرق,200,0,5,4,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,120000,"فيلا في مجمع سكني خاص يحتوي على مسبح ونادي رياضي وخصوصية كاملة. 
مكيفات وكطبخ راكبة وارضيات باركيه وموكيت.",600.0,New
الرياض,حي العارض,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,New
الرياض,حي الفيحاء,شمال,375,16,7,5,2,0,1,1,1,0,0,1,0,1,0,1,1,0,1,65000,فلة دبلس على شارع عام عرض 40 م تصلح سكن وايضا مقر تجاري او مدرسة او روضه بسعر مغري جدا جدا.,173.33,Old
الرياض,حي القيروان,شمال,337,0,4,4,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,120000,"فيلا في حي القيروان المساحه ٣٣٨ اللجار تكييف اسبرت اراكب
في مطبخين راكب مطبخ العاكد ٥سنوات ١٢٠ الف في السن",356.08,New
الرياض,حي العزيزية,غرب,360,0,5,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000,فيلا درج داخلي وشقتين جديدة بحوار العنود بارك .. في مخطط رحاب العزيزية... مرغوب تأجيرها بالكامل من المالك مباشره,180.56,New
الرياض,حي الخزامى,شمال غربي,360,0,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,200000,فيلا جديده زاويه للاجار مكيفات مركزيه وسبيليت مطبخ راكب,555.56,New
الرياض,حي الياسمين,شمال,375,0,5,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,0,110000,"فله للايجار بحي الياسمين 
المساحه ٣٧٥م
المكيفات راكب 
المطبخ راكب
ملحق خارجي داخله مشب 
سطح ،، غرفه نوم للخادمه مع دوره مياه 
غرف نوم ٥ نوم 
للايجار ١١٠ الف ريال",293.33,New
الرياض,حي العليا,جنوب,650,7,5,4,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,100000,"فله للاجار
للمفاهمه 

جوال 

٠٥٣٥١٣٠٠٠٠",153.85,Medium
الرياض,حي العارض,جنوب,440,0,4,4,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,100000,"تتكون من ملحق مجلس مقلط صاله مطبخ غرفه كبار السن
الدور الأول 5غرف وصاله 4دورات مياه
السطح غرفه كبيره بدوره مياه وصاله
سعر الإيجار 90 الف دفعة واحدة
100دفعتين
للاستفسارات 0500051723
0547946948",227.27,New
الرياض,حي ظهرة لبن,شرق,312,0,5,5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,70000,فيلا للأيجار مطبخ راكب وجزء من المكيفات,224.36,New
الرياض,حي حطين,شرق,375,8,5,5,4,1,1,1,1,0,1,0,0,1,1,1,1,0,0,160000,"الايجار فيلا في حي حطين الموسي
دبلكس
مساحه ٣٧٥
الواجهة شرقي شارع 15

مواصفات الفيلا الدور الارضي مجلس ومقلط وصالة ومطبخ
ومطبخ
وقبو
والدور الأول مكون اربع غرف نوم وصاله


والدور العلوي مكون من غرفتين
وغرفه غسيل وغرفه شغاله

الفيلا مجددا
الفيلا تكيف مخ...",426.67,Medium
الرياض,حي العليا,شمال,350,8,5,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار بحي العليا 
 الدور الارضي 
مقلط وسيع مع حمام وصاله 
مجلس نساء وسيع مع حمام ومدخل خاص 
مطبخ كبير راكب ومكيف 
درج صاله
الدور العلوي 
غرفه نوم كبيره وحمام مستر وغرفه ملابس
غرفه نوم اطفال وصاله 
ثلاث غرف نوم و٢ حمام 
الملحق مكون من
غرفه خادم...",257.14,Medium
الرياض,حي الحمراء,شمال,350,12,4,5,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,90000,"الإيجار عقد  سنه فقط  التواصل واتس اب 
0505469181

0505469181",257.14,Medium
الرياض,حي ام الحمام الغربي,جنوب شرقي,757,7,7,5,3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,420000,"فيلا فاخرة في موقع مميز
الدور الارضي مجالس استقبال وضيافة
الدور العلوي: ماستر بدورة مياه وجاكوزي + 3 اجنحة نوم",554.82,Medium
الرياض,حي لبن,شمال,400,0,4,4,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000,فله درج داخلي,175.0,New
الرياض,حي العارض,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,New
الرياض,حي التعاون,جنوب شرقي,250,0,4,5,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,130000,"مجمع فيينا السكني

يتكون المجمع من 155 وحدة سكنية تحتوي على 144 شقة سكنية مكونه من 6 عمائر كل عمارة تتكون من 4 ادوار
الشقق تبدأ أسعارها من 60,000 إلى 100,000 بحسب اختلاف مساحة الوحدة

بالإضافة إلى 10 فلل سكنية 250 م بقيمة 130,000 ريال للوحدة

و خمسة ...",520.0,New
الرياض,حي الرمال,شمال شرقي,390,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,55000,"فيلا درج داخلى مساحه ٣٩٠م قريبه من الخدمات والمسجد 
خلف العثيم مفروش الارضيات فرش جديد
يوجد مكيف مركز ومطبخ كامل
مطلوب ٥٥ ألف 
يوجد غرفه سائق وغرفه شغاله
تواصل واتس ٠٥٥٣٤٣١٠٦٨

للتواصل مكتب المسكن المريح للعقارات",141.03,New
الرياض,حي القادسية,جنوب,372,0,6,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,65000,"درج داخلي للايجار مع شقتين جديد    القادسية
مدخل سياره كبير
مشب كبير
مجلس رجال كبير مع حمام خاص
مقلط
صاله كبيره بمدخل خاص للنساء
مجلس نساء مع نافوره مياه 
موسس مصعد 
غرف نوم كبار سن
مطبخ كبير مع مستودع
الدور الثاني
4 غرف نوم منهم اثنين ماستر

الدور ا...",174.73,New
الرياض,حي الرمال,شمال,400,0,6,5,4,1,1,1,1,0,0,1,0,1,0,0,1,0,1,50000,"فيلا درج داخلي جديدة
مكونة من :

• الدور الأرضي :
مدخل سيارة وحوش ومشب وغرفة سايق
مجلس + مقلط + صالة وصالة جانبية + غرفة كبار سن
+ مطبخ ومستودع + دورتين مياه

• الدور العلوي :
صالة + 4 غرف نوم وحده منهم ماستر + 3 دورات مياه

• الدور الثاني :
غرفة + د...",125.0,New
الرياض,حي ظهرة البديعة,جنوب شرقي,500,36,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,60000,"فيلا على شارع عائشة بنت ابي بكر تقاطع المدينه
مطبخ خارجي ومستودع ودوره مياة
مجلس رجال ومقلط بدوره مياه
صاله وديوانيه ومجلس نساء بدوره مياه 
الدور الثاني ٥ غرف نوم بدورتين مياه وصاله
سطح غرفه خادمه ودوره مياة
من المالك مباشره..
والسعر غير قابل للمفاوض...",120.0,Old
